PROBLEM_KEY,seed,accuracy,precision,recall,f1,auc,aupr,outlier_ratio_ref,outlier_ratio_que,time_taken
ref_0_que_1hr,0,0.7428470505121865,0.5987370838117106,0.9729477611940298,0.7412935323383084,0.9155425614961011,0.8371368612012549,0.03238498789346247,0.6153302719886966,15.090364695999597
ref_0_que_1hr,100,0.7421405863652419,0.5981630309988519,0.9720149253731343,0.7405828002842928,0.9148579162176609,0.8370875876754315,0.03268765133171913,0.6153302719886966,14.915218193999863
ref_0_que_1hr,200,0.7262451430589898,0.5830072666294019,0.9729477611940298,0.729115693813352,0.9176829397639433,0.8440016725590155,0.0335956416464891,0.6319321794418933,15.959626233000563
ref_0_que_1hr,300,0.7322500883080184,0.5886004514672686,0.9729477611940298,0.7334739803094233,0.9190798070477629,0.8469978910757405,0.031174334140435835,0.6259272341928647,15.222404643000118
ref_0_que_1hr,400,0.738255033557047,0.5944095835710211,0.9720149253731343,0.7376991150442478,0.9159365904983328,0.8389473736568607,0.03208232445520581,0.6192158247968915,14.836226399000225
ref_0_que_1hr,500,0.7400211939244083,0.5964408725602756,0.9692164179104478,0.738450604122246,0.9134647611855448,0.8344486162423763,0.03238498789346247,0.6153302719886966,15.531100009000511
ref_0_que_1hr,600,0.7294242317202402,0.5859550561797753,0.9729477611940298,0.7314165497896213,0.9174092937812361,0.8430250226673637,0.031476997578692496,0.6287530907806429,15.79079058500065
ref_0_que_1hr,700,0.7421405863652419,0.5982758620689655,0.9710820895522388,0.7403982930298719,0.9226181132427685,0.8566885359182854,0.03177966101694915,0.6146238078417521,15.16205216399976
ref_0_que_1hr,800,0.7340162486753797,0.5904707884288145,0.9710820895522388,0.7343915343915344,0.9150779997115049,0.8368441505783102,0.032990314769975784,0.6227481455316143,14.6403823010005
ref_0_que_1hr,900,0.743553514659131,0.5995397008055235,0.9720149253731343,0.7416370106761566,0.9221731733600332,0.8522159748501227,0.030871670702179176,0.6139173436948074,15.298944092000056
ref_0_que_1hr,1000,0.7318968562345461,0.5884680610514414,0.9710820895522388,0.7328405491024287,0.9149517831535898,0.8364954691878472,0.03541162227602906,0.6248675379724479,15.39642896100031
ref_0_que_1hr,1100,0.7449664429530202,0.6009227220299884,0.9720149253731343,0.7426942266571632,0.922755996877466,0.8536390248852804,0.03268765133171913,0.6125044154009184,15.280053281999244
ref_0_que_1hr,1200,0.7347227128223243,0.5909348441926345,0.9729477611940298,0.7352837504406062,0.918240307841124,0.844645862245036,0.03208232445520581,0.6234546096785588,15.935900913000296
ref_0_que_1hr,1300,0.7379018014835748,0.5940706955530216,0.9720149253731343,0.7374380750176929,0.9224855328247903,0.8531825762804282,0.03238498789346247,0.6195690568703638,15.444331300000158
ref_0_que_1hr,1400,0.7361356411162133,0.5924871940808196,0.9710820895522388,0.735949098621421,0.9147141990445725,0.8358534191418063,0.03208232445520581,0.6206287530907807,14.919426157000089
ref_0_que_1hr,1500,0.7315436241610739,0.5879368658399098,0.9729477611940298,0.7329585382993675,0.9178780981392072,0.8459115193084741,0.031174334140435835,0.6266336983398093,14.62898629099982
ref_0_que_1hr,1600,0.7400211939244083,0.596,0.9729477611940298,0.7391920623671155,0.9151246680186335,0.8364057160839472,0.03208232445520581,0.6181561285764747,15.050987415000236
ref_0_que_1hr,1700,0.7354291769692688,0.5918135304150085,0.9710820895522388,0.7354291769692688,0.9136212060787593,0.8326106413296763,0.033292978208232446,0.6213352172377252,15.09287904499979
ref_0_que_1hr,1800,0.7329565524549629,0.5893665158371041,0.9720149253731343,0.7338028169014085,0.9127758733337294,0.8313625643223175,0.03268765133171913,0.6245143058989756,14.798658359000001
ref_0_que_1hr,1900,0.7439067467326034,0.5997699827487062,0.9729477611940298,0.7420846673781573,0.9219743027330658,0.8511752555309726,0.030871670702179176,0.6142705757682798,14.658337801000016
ref_0_que_1hr,2000,0.738255033557047,0.5944095835710211,0.9720149253731343,0.7376991150442478,0.9161656894605994,0.8375543585109456,0.0335956416464891,0.6192158247968915,15.231558622999728
ref_0_que_1hr,2100,0.7354291769692688,0.5916052183777651,0.9729477611940298,0.7358024691358025,0.9248295546146472,0.8580292358943733,0.03177966101694915,0.6227481455316143,15.181772083999931
ref_0_que_1hr,2200,0.7371953373366301,0.5933940774487472,0.9720149253731343,0.7369165487977369,0.9150074669291406,0.8364038510533024,0.0335956416464891,0.6202755210173083,14.511845234000248
ref_0_que_1hr,2300,0.7393147297774638,0.5955377574370709,0.9710820895522388,0.7382978723404255,0.914503661340823,0.8345610682564067,0.03177966101694915,0.6174496644295302,15.888650455000061
ref_0_que_1hr,2400,0.7449664429530202,0.601039260969977,0.9710820895522388,0.7425106990014265,0.9207906247613552,0.8492141970470833,0.030871670702179176,0.6117979512539738,15.399370590000217
ref_0_que_4hr,0,0.7987987987987988,0.7576601671309192,0.991494532199271,0.8589473684210527,0.9403829489600317,0.9591347337316876,0.025121065375302662,0.8085585585585585,11.788883913000063
ref_0_que_4hr,100,0.7957957957957958,0.7543859649122807,0.9927095990279465,0.857292759706191,0.9367735559443982,0.9561702331236118,0.025121065375302662,0.8130630630630631,11.612825524999607
ref_0_que_4hr,200,0.8040540540540541,0.7616387337057728,0.9939246658566221,0.8624143384290985,0.9386379315695369,0.9581417645933454,0.02391041162227603,0.8063063063063063,11.416328075999445
ref_0_que_4hr,300,0.8025525525525525,0.7607076350093109,0.9927095990279465,0.8613600421718502,0.9405977937823908,0.9588439601933065,0.024213075060532687,0.8063063063063063,11.013329031000467
