PROBLEM_KEY,seed,accuracy,precision,recall,f1,auc,aupr,outlier_ratio_ref,outlier_ratio_que,time_taken
ref_0_que_4hr,400,0.7477477477477478,0.8775193798449612,0.6877278250303767,0.771117166212534,0.8413012912173823,0.8706600456431175,0.05447941888619855,0.48423423423423423,1110.9970678820027
ref_0_que_4hr,500,0.7027027027027027,0.864957264957265,0.6148238153098421,0.71875,0.8456507052878085,0.8546254790190012,0.06567796610169492,0.4391891891891892,1282.4007450200006
ref_0_que_4hr,600,0.7905405405405406,0.9023668639053254,0.741190765492102,0.8138759172781854,0.8854065460830207,0.8840232758594057,0.050242130750605324,0.5075075075075075,1063.4191199910056
ref_0_que_4hr,700,0.7004504504504504,0.8984962406015038,0.5808019441069259,0.7055350553505535,0.8541704960766947,0.871384813057899,0.050242130750605324,0.3993993993993994,1168.5789364220036
ref_0_que_4hr,800,0.7680180180180181,0.9053627760252366,0.6974483596597812,0.787920384351407,0.883783274091863,0.9119878867508794,0.04721549636803874,0.47597597597597596,1074.9915207360027
ref_0_que_4hr,900,0.7515015015015015,0.9019607843137255,0.6707168894289186,0.7693379790940766,0.8760178273459265,0.8867618119843577,0.059322033898305086,0.4594594594594595,1026.8399393319996
ref_0_que_4hr,1000,0.8423423423423423,0.9136302294197031,0.8226002430133658,0.8657289002557544,0.915114810685904,0.9304348085802348,0.04146489104116223,0.5563063063063063,1016.5421128999951
ref_0_que_4hr,1100,0.756006006006006,0.9293103448275862,0.6549210206561361,0.7683535281539559,0.8945135793863555,0.9005857673126745,0.056295399515738496,0.43543543543543545,1184.2346065309976
ref_0_que_4hr,1200,0.6981981981981982,0.900952380952381,0.574726609963548,0.701780415430267,0.8581045434905599,0.8728887213944161,0.04993946731234867,0.39414414414414417,1165.3519361549988
ref_0_que_4hr,1300,0.7282282282282282,0.9022687609075044,0.6281895504252734,0.7406876790830945,0.8733274927370513,0.8986053176837033,0.0526634382566586,0.43018018018018017,1190.0129526710007
ref_0_que_4hr,1400,0.7334834834834835,0.8726114649681529,0.6658566221142163,0.7553411440385941,0.8444499614472901,0.8772587691525666,0.053268765133171914,0.47147147147147145,1084.4777059670014
ref_0_que_4hr,1500,0.7635135135135135,0.8931888544891641,0.701093560145808,0.7855684138869979,0.8719524858739529,0.8742111345379302,0.04963680387409201,0.484984984984985,1129.2369786230047
ref_0_que_4hr,1600,0.7462462462462462,0.9145299145299145,0.6500607533414338,0.7599431818181818,0.8840100547376865,0.8950232793499555,0.039648910411622273,0.4391891891891892,1032.6364982879968
ref_0_que_4hr,1700,0.7522522522522522,0.8918918918918919,0.6816524908869988,0.7727272727272727,0.8582382247133613,0.8657899073858507,0.04933414043583535,0.4722222222222222,1108.145409473007
ref_0_que_4hr,1800,0.7687687687687688,0.9080824088748018,0.6962332928311057,0.7881705639614855,0.8705368972110756,0.8823166280896779,0.04600484261501211,0.47372372372372373,1145.0956065169958
ref_0_que_4hr,1900,0.8408408408408409,0.9111709286675639,0.8226002430133658,0.8646232439335888,0.9144750505482124,0.939420126712659,0.03722760290556901,0.5578078078078078,1081.828372857999
ref_0_que_4hr,2000,0.71996996996997,0.890625,0.6233292831105711,0.7333809864188706,0.8555407286104075,0.8780741307966612,0.04993946731234867,0.43243243243243246,1186.5222917939973
ref_0_que_4hr,2100,0.7822822822822822,0.8737727910238429,0.7569866342648846,0.8111979166666666,0.8801691067468435,0.8933812068762982,0.0387409200968523,0.5352852852852853,1156.2846576339944
ref_0_que_4hr,2200,0.75,0.8901273885350318,0.6792223572296476,0.7705031013094418,0.8737571823817697,0.9026313707200194,0.04782082324455206,0.47147147147147145,1039.1858673009992
ref_0_que_4hr,2300,0.743993993993994,0.8586309523809523,0.701093560145808,0.7719063545150502,0.8368659392180126,0.9010256931017292,0.04509685230024213,0.5045045045045045,1031.258636411003
ref_0_que_4hr,2400,0.7717717717717718,0.9192245557350566,0.6913730255164034,0.7891816920943134,0.8835206859756461,0.9150853494914108,0.04297820823244552,0.4647147147147147,1184.1129367139947
ref_0_que_1,0,0.6624799572421165,0.9573690621193667,0.3902681231380338,0.5544973544973545,0.8772478644856374,0.895736250604398,0.0599273607748184,0.21940138963121325,391.1680377179946
ref_0_que_1,100,0.6782469267771245,0.9421397379912664,0.4285004965243297,0.5890784982935153,0.8701976787487586,0.8847180895892923,0.07536319612590799,0.24478888295029397,683.0712448979975
ref_0_que_1,200,0.7159273115980759,0.9612027158098934,0.49205561072492554,0.6509031198686371,0.907376087296333,0.9203829555880423,0.06023002421307506,0.2755211117049706,437.4723166879994
ref_0_que_1,300,0.6798503474078034,0.9434782608695652,0.43098311817279045,0.5916837082481254,0.8596393532310862,0.884071545309948,0.0650726392251816,0.24585783003741316,537.9482121330002
ref_0_que_1,400,0.6745056119722074,0.9145833333333333,0.435948361469712,0.5904505716207128,0.8563975780646584,0.8657948331971297,0.07506053268765134,0.256547300908605,411.10445567200077
ref_0_que_1,500,0.7033671833244255,0.960285132382892,0.4682224428997021,0.6295060080106809,0.8908201041781604,0.9110615346896861,0.0526634382566586,0.26242650988776056,437.2760801579934
ref_0_que_1,600,0.5954035275253875,0.9058441558441559,0.2770605759682224,0.42433460076045626,0.7915399495200265,0.8152302722077052,0.125,0.16461785141635488,504.6643305809994
ref_0_que_1,700,0.7669695350080171,0.9299698795180723,0.6132075471698113,0.7390783961699581,0.9101040977049544,0.9240529660180914,0.05599273607748184,0.3548904329235703,468.07938064300106
ref_0_que_1,800,0.7517370390165686,0.9532163742690059,0.5665342601787487,0.7106820305200872,0.904864731601015,0.9241975512528835,0.05508474576271186,0.3198824158204169,507.3500188229955
ref_0_que_1,900,0.7076429716729022,0.9406130268199234,0.48758689175769615,0.6422498364944408,0.894072510941925,0.9078705842879603,0.055387409200968525,0.27899518973810794,303.4737867500007
ref_0_que_1,1000,0.6475146980224479,0.9483870967741935,0.36494538232373386,0.5270706346360703,0.8734345691272205,0.8873595600104118,0.08444309927360774,0.2071084981293426,716.0875809639983
ref_0_que_1,1100,0.7952966328166756,0.9339360222531293,0.6668321747765641,0.7780996523754345,0.9192487081172533,0.9321877168708526,0.04993946731234867,0.38428647781934794,403.8776200479988
ref_0_que_1,1200,0.7602886157135221,0.9650291423813488,0.5754716981132075,0.72099533437014,0.8865591323697083,0.9185590840896873,0.03268765133171913,0.32095136290753606,626.4019543469985
ref_0_que_1,1300,0.6916087653661144,0.9516806722689075,0.44985104270109233,0.6109238031018206,0.8769372494391113,0.8985277236985992,0.05811138014527845,0.2544094067343666,436.8549589519971
