Distance,Group
0.7054699986379862,Ref.-Ref.
0.6965070756177617,Ref.-Ref.
0.7006190933721342,Ref.-Ref.
0.5190929134747666,Ref.-Ref.
0.7344242160835979,Ref.-Ref.
0.6819612448676435,Ref.-Ref.
0.5685220229590033,Ref.-Ref.
0.9365394869812255,Ref.-Ref.
0.6322913963196517,Ref.-Ref.
0.7407103254093594,Ref.-Ref.
1.0948696533981543,Ref.-Ref.
0.7065122650637918,Ref.-Ref.
0.6264869892839772,Ref.-Ref.
0.9061514572622177,Ref.-Ref.
0.6149637665710127,Ref.-Ref.
0.7578143292589605,Ref.-Ref.
0.702765910187624,Ref.-Ref.
0.7891415942770059,Ref.-Ref.
0.723811665420171,Ref.-Ref.
0.5715274397071386,Ref.-Ref.
0.6446475599799406,Ref.-Ref.
0.7657388372329078,Ref.-Ref.
0.6095246082662408,Ref.-Ref.
0.711718259991269,Ref.-Ref.
0.7668998339772017,Ref.-Ref.
1.000331129709824,Ref.-Ref.
0.9863175686817754,Ref.-Ref.
0.7444990348258698,Ref.-Ref.
0.7606675129311762,Ref.-Ref.
1.4943289177919732,Ref.-Ref.
0.6414091993231787,Ref.-Ref.
0.9468779624341649,Ref.-Ref.
1.1163191571011049,Ref.-Ref.
1.6279561094788042,Ref.-Ref.
0.9089568720339912,Ref.-Ref.
0.6164743943987496,Ref.-Ref.
0.5153488121206659,Ref.-Ref.
0.7212242273114141,Ref.-Ref.
0.7922784353969167,Ref.-Ref.
0.8099627754718782,Ref.-Ref.
0.6438794206279238,Ref.-Ref.
0.7602330056368893,Ref.-Ref.
0.6995922266439972,Ref.-Ref.
0.9152912186418931,Ref.-Ref.
0.766954852349534,Ref.-Ref.
0.5729264771215481,Ref.-Ref.
0.7445123733782889,Ref.-Ref.
0.5188442140218658,Ref.-Ref.
0.7998577137230192,Ref.-Ref.
0.9437309607384575,Ref.-Ref.
0.8423994543165665,Ref.-Ref.
0.7032539806424044,Ref.-Ref.
0.6113467639516343,Ref.-Ref.
1.0091671931610435,Ref.-Ref.
0.6016740667311979,Ref.-Ref.
0.915830525764565,Ref.-Ref.
0.5375426698046176,Ref.-Ref.
0.8283854048681633,Ref.-Ref.
0.9521372122456857,Ref.-Ref.
0.9639983986696757,Ref.-Ref.
0.8610332182494558,Ref.-Ref.
0.6990831290580262,Ref.-Ref.
1.4832492589556923,Ref.-Ref.
0.9341966477456087,Ref.-Ref.
0.5216058640065626,Ref.-Ref.
1.2074399113920384,Ref.-Ref.
0.7337830731326458,Ref.-Ref.
0.7367490940550901,Ref.-Ref.
0.7642265603894667,Ref.-Ref.
0.49371654848153523,Ref.-Ref.
0.5596601633257137,Ref.-Ref.
0.5781452951710981,Ref.-Ref.
0.7694955805239094,Ref.-Ref.
1.0121165101798877,Ref.-Ref.
0.6335687003261394,Ref.-Ref.
1.2510129322185712,Ref.-Ref.
0.7241262726265975,Ref.-Ref.
0.6340313634736976,Ref.-Ref.
0.6658048724811939,Ref.-Ref.
0.6185538433422192,Ref.-Ref.
0.9568599354441524,Ref.-Ref.
0.6333438477375153,Ref.-Ref.
0.7788856903472441,Ref.-Ref.
0.5584401180966274,Ref.-Ref.
0.7486485080839104,Ref.-Ref.
0.6961652097377632,Ref.-Ref.
0.7375148234298693,Ref.-Ref.
0.6177056005016542,Ref.-Ref.
0.7938296602631639,Ref.-Ref.
0.7836418228435152,Ref.-Ref.
0.7393132578486257,Ref.-Ref.
0.6696760420126782,Ref.-Ref.
0.5489486113268306,Ref.-Ref.
0.895324203559455,Ref.-Ref.
0.5475658104505223,Ref.-Ref.
0.857028471597357,Ref.-Ref.
0.6711085212767793,Ref.-Ref.
1.4059728824836857,Ref.-Ref.
1.095350911497368,Ref.-Ref.
0.5012330016831795,Ref.-Ref.
0.9659006827680628,Ref.-Ref.
0.8149935705997725,Ref.-Ref.
0.5939135529656734,Ref.-Ref.
0.8477910100510423,Ref.-Ref.
0.6917934989928747,Ref.-Ref.
0.824905316862835,Ref.-Ref.
0.5730642104538419,Ref.-Ref.
0.6203283471099653,Ref.-Ref.
0.6025584132408097,Ref.-Ref.
0.6968234038112936,Ref.-Ref.
0.6415773073199164,Ref.-Ref.
0.6835017308536188,Ref.-Ref.
0.8899224175796621,Ref.-Ref.
0.7126047424676947,Ref.-Ref.
0.858642522409635,Ref.-Ref.
0.8243096275652674,Ref.-Ref.
0.8506559968314175,Ref.-Ref.
0.5754068867081389,Ref.-Ref.
0.6333568415990519,Ref.-Ref.
0.9634613865957952,Ref.-Ref.
1.0662449066464794,Ref.-Ref.
0.7545902871928305,Ref.-Ref.
0.7499206874661727,Ref.-Ref.
0.5668260485282306,Ref.-Ref.
0.7925037981718239,Ref.-Ref.
0.7449519005786694,Ref.-Ref.
0.5935969273514955,Ref.-Ref.
0.7614776206249662,Ref.-Ref.
0.7612609141820311,Ref.-Ref.
1.0857894352123936,Ref.-Ref.
0.8702423019177479,Ref.-Ref.
0.7730009348235395,Ref.-Ref.
0.5756945575673996,Ref.-Ref.
0.7122638424505272,Ref.-Ref.
0.8619295965353851,Ref.-Ref.
0.6969054770837144,Ref.-Ref.
1.8035501027554603,Ref.-Ref.
0.6170095892527208,Ref.-Ref.
1.1536153418334145,Ref.-Ref.
0.9367621308308702,Ref.-Ref.
0.4963186746165544,Ref.-Ref.
0.9905470540082063,Ref.-Ref.
0.6031845200703436,Ref.-Ref.
0.9425047283921277,Ref.-Ref.
0.8204751809670711,Ref.-Ref.
1.3173710978454065,Ref.-Ref.
0.7995294232642942,Ref.-Ref.
1.2661898541918704,Ref.-Ref.
0.8538655429507315,Ref.-Ref.
0.9328527063914084,Ref.-Ref.
0.7235977353712133,Ref.-Ref.
1.0848251378574798,Ref.-Ref.
0.6475287524036398,Ref.-Ref.
0.6060916050290316,Ref.-Ref.
1.0230013037619472,Ref.-Ref.
1.532528577314416,Ref.-Ref.
0.7307817913449465,Ref.-Ref.
0.6248043210653492,Ref.-Ref.
0.82827976247074,Ref.-Ref.
0.7608605143573188,Ref.-Ref.
1.0145113091670532,Ref.-Ref.
1.070270110852366,Ref.-Ref.
0.8892291204263936,Ref.-Ref.
0.5822574412636337,Ref.-Ref.
1.2378252833935224,Ref.-Ref.
0.65574625648176,Ref.-Ref.
0.5482662392973648,Ref.-Ref.
0.651198476924361,Ref.-Ref.
0.9463620110593755,Ref.-Ref.
0.6798805207522306,Ref.-Ref.
0.5333736274565698,Ref.-Ref.
0.8089533761448144,Ref.-Ref.
0.6677519946950871,Ref.-Ref.
0.677569316516543,Ref.-Ref.
0.7067335138905304,Ref.-Ref.
1.4137546522621065,Ref.-Ref.
0.691097762516977,Ref.-Ref.
0.8219815062770055,Ref.-Ref.
1.0159497464521479,Ref.-Ref.
0.7025105354689728,Ref.-Ref.
0.601620026460999,Ref.-Ref.
0.9040083708069436,Ref.-Ref.
1.0038086385486653,Ref.-Ref.
0.8764016155902601,Ref.-Ref.
0.6192800068310157,Ref.-Ref.
0.6237530981454357,Ref.-Ref.
0.8142304659874589,Ref.-Ref.
0.8935913722733924,Ref.-Ref.
0.9333020836108407,Ref.-Ref.
0.6007505555486583,Ref.-Ref.
0.6277549461047257,Ref.-Ref.
1.1487542603346381,Ref.-Ref.
0.6400571919231857,Ref.-Ref.
0.6792340237261799,Ref.-Ref.
0.5693540085916228,Ref.-Ref.
0.7357580939345326,Ref.-Ref.
0.8749860390755151,Ref.-Ref.
0.6950699828056085,Ref.-Ref.
0.6774799545649464,Ref.-Ref.
0.7836680703474382,Ref.-Ref.
0.630324706293523,Ref.-Ref.
0.7472862233639158,Ref.-Ref.
0.6683329112655579,Ref.-Ref.
0.7632581359121412,Ref.-Ref.
0.6986688618951191,Ref.-Ref.
0.5826008006281814,Ref.-Ref.
0.665811419962217,Ref.-Ref.
0.6118703709907515,Ref.-Ref.
1.0209963018588182,Ref.-Ref.
0.6842937468103776,Ref.-Ref.
0.794235332921281,Ref.-Ref.
0.6466750831873832,Ref.-Ref.
1.0653428162032552,Ref.-Ref.
0.9524322387185011,Ref.-Ref.
1.0732165600436157,Ref.-Ref.
0.7488197303351007,Ref.-Ref.
0.7206786183149413,Ref.-Ref.
0.6522454474474871,Ref.-Ref.
0.8775409335535392,Ref.-Ref.
0.8506262283064597,Ref.-Ref.
0.48496175879038567,Ref.-Ref.
0.671899543568004,Ref.-Ref.
0.9678629091026335,Ref.-Ref.
1.00996675627905,Ref.-Ref.
0.6363619750101938,Ref.-Ref.
0.7299768984438603,Ref.-Ref.
0.829483945732817,Ref.-Ref.
1.340556334118022,Ref.-Ref.
0.6492198936527248,Ref.-Ref.
0.6763077589095348,Ref.-Ref.
0.6672415007677073,Ref.-Ref.
0.7958675467676924,Ref.-Ref.
0.9407497352832166,Ref.-Ref.
0.905657509714094,Ref.-Ref.
0.5240737712177278,Ref.-Ref.
0.6779943114033062,Ref.-Ref.
0.8105023972011791,Ref.-Ref.
0.6139870749271047,Ref.-Ref.
1.0853685136834939,Ref.-Ref.
0.8119290929706441,Ref.-Ref.
0.7110815855182704,Ref.-Ref.
0.7595825635943766,Ref.-Ref.
0.8056378271562405,Ref.-Ref.
1.314828473379723,Ref.-Ref.
0.9185670016777134,Ref.-Ref.
1.0366779419328465,Ref.-Ref.
0.902774906259091,Ref.-Ref.
0.7302740724974341,Ref.-Ref.
1.1682023676868327,Ref.-Ref.
0.7281584324809094,Ref.-Ref.
0.5217996075208262,Ref.-Ref.
0.7758447724777842,Ref.-Ref.
0.8354517630603042,Ref.-Ref.
0.6362275445934055,Ref.-Ref.
0.6453466597173465,Ref.-Ref.
0.7383167932325992,Ref.-Ref.
0.5979163790869877,Ref.-Ref.
0.7678545676546873,Ref.-Ref.
0.7633722410620668,Ref.-Ref.
0.7903332247446986,Ref.-Ref.
0.6847340987601883,Ref.-Ref.
0.7201218990788071,Ref.-Ref.
0.5412223339725982,Ref.-Ref.
0.7528325140636816,Ref.-Ref.
0.7882798964817667,Ref.-Ref.
1.017102187037841,Ref.-Ref.
0.7737028097820505,Ref.-Ref.
0.8353638136820505,Ref.-Ref.
0.9542760266952692,Ref.-Ref.
0.7805130757526184,Ref.-Ref.
0.6306734978925825,Ref.-Ref.
0.4763126162576759,Ref.-Ref.
0.557229086010976,Ref.-Ref.
0.7498151887217186,Ref.-Ref.
0.710529795568082,Ref.-Ref.
0.7774136684250377,Ref.-Ref.
0.9590259687776419,Ref.-Ref.
0.801027485200185,Ref.-Ref.
1.0840917763427067,Ref.-Ref.
0.6981497590275865,Ref.-Ref.
0.6300745604882029,Ref.-Ref.
1.2827336234442333,Ref.-Ref.
0.5712579012677885,Ref.-Ref.
1.31005134446461,Ref.-Ref.
