Score,Group
0.9470560743144235,Healthy
0.9167908072316394,Healthy
0.7423228783003721,Healthy
1.1587103999378896,Healthy
1.2121513090845566,Healthy
1.7652066747169575,Healthy
1.3598465771212211,Healthy
0.9790720309283208,Healthy
0.789203636913464,Healthy
0.7115932099937669,Healthy
0.8704773790157796,Healthy
1.0981740227643573,Healthy
1.1230245642079137,Healthy
1.226770291260034,Healthy
1.0491505613574938,Healthy
1.6311817857929416,Healthy
1.337411371278043,Healthy
1.6939510071059025,Healthy
0.7668349658843923,Healthy
1.3871392950717105,Healthy
1.5747513895364054,Healthy
1.6899659953888468,Healthy
0.8390459954007096,Healthy
1.2116547561822353,Healthy
2.014260777959165,Healthy
0.954343976730798,Healthy
1.3043289211387727,Healthy
1.2886291108382064,Healthy
1.5757547552819158,Healthy
1.002376430233516,Healthy
1.5594459069423705,Healthy
1.0616998099879824,Healthy
1.0215081489898448,Healthy
1.5242401722390262,Healthy
1.091512114296195,Healthy
0.6833707941384737,Healthy
1.2353567906986382,Healthy
1.5649569473626173,Healthy
1.0837513385488884,Healthy
0.8938240227767343,Healthy
1.568892815360235,Healthy
1.1506424600983134,Healthy
1.6765194075323728,Healthy
0.8502548768994126,Healthy
1.057084454487885,Healthy
0.9694596191621779,Healthy
0.6617008388840586,Healthy
0.7533710608893115,Healthy
1.1787379081894385,Healthy
1.4583747886758622,Healthy
1.7505663545862924,Healthy
0.80771050707789,Healthy
1.4017854390733264,Healthy
1.3986867181822007,Healthy
1.0919629543017082,Healthy
1.217436573421356,Healthy
0.9543087383288924,Healthy
0.7479398590262837,Healthy
0.8753203372541254,Healthy
1.414349272681314,Healthy
1.417064873233643,Healthy
1.050302862869185,Healthy
1.1606998330131633,Healthy
1.5383292921804708,Healthy
1.673793598163108,Healthy
0.930777498898127,Healthy
1.088325152349644,Healthy
1.3424305262726535,Healthy
1.2634368026296798,Healthy
1.91269889109865,Healthy
1.3871098086528326,Healthy
0.9157658494540455,Healthy
1.6366022625704588,Healthy
0.7892464152539714,Healthy
1.3044628824942242,Healthy
1.3118697589901398,Healthy
1.676203816264784,Healthy
0.9702733247935359,Healthy
1.5608153175608557,Healthy
1.4729634037138917,Healthy
1.0160369430617644,Healthy
1.1463412425276256,Healthy
1.9787929801183721,Healthy
1.1798427305005301,Healthy
1.4683923330863895,Healthy
1.5180433410887795,Healthy
1.4495439183970495,Healthy
0.9784078229267767,Healthy
1.4827202717395291,Healthy
1.148258495322657,Healthy
1.459101451106091,Healthy
1.4389207541814675,Healthy
1.5959231909186686,Healthy
2.0629280547336197,Healthy
1.0610849318079185,Healthy
1.0229767652135238,Healthy
0.7818441973384237,Healthy
1.2232543996156984,Healthy
1.4690335368876877,Healthy
1.3901036051037847,Healthy
1.1860799857149529,Healthy
1.6150593611271231,Healthy
1.7162996998327607,Healthy
0.8104671429806255,Healthy
1.3786795748241487,Healthy
0.8978986420095967,Healthy
1.8974444724771973,Healthy
1.3225549489854167,Healthy
1.3260398128015671,Healthy
1.3331708494470578,Healthy
1.4328349230076247,Healthy
0.9758644584481505,Healthy
1.495213113784498,Healthy
1.5303878084316982,Healthy
1.4535426750638731,Healthy
1.2977263182244914,Healthy
1.4752240746764769,Healthy
1.3038082370800779,Healthy
2.0693034665573995,Healthy
1.3221564133859307,Healthy
1.1175397191301304,Healthy
1.6109913230279045,Healthy
1.1116384617456663,Healthy
1.9581065125986958,Healthy
1.2646515230448951,Healthy
1.120284223127809,Healthy
0.8009222820018546,Healthy
1.1351513128680089,Healthy
1.1148242897141503,Healthy
0.962575045250275,Healthy
1.1875659337163114,Healthy
0.7728235461638316,Healthy
2.0721623386976895,Healthy
0.9332154459982135,Healthy
1.3623775518830115,Healthy
1.0896852494336682,Healthy
1.1649078752692414,Healthy
1.3585421896573628,Healthy
1.3985547223055241,Healthy
1.1531026975462177,Healthy
1.1484048918604128,Healthy
1.7128783705230397,Healthy
1.0962035703955308,Healthy
1.0900819018334313,Healthy
0.7291049936227595,Healthy
1.6098622275217627,Healthy
0.7196948023558052,Healthy
1.0488474459452668,Healthy
