Distance,Group
1.7341649571904971,Ref.-Ref.
1.4722835117002777,Ref.-Ref.
1.815351107027311,Ref.-Ref.
2.568588613722724,Ref.-Ref.
1.7973601283634557,Ref.-Ref.
1.6359577469734137,Ref.-Ref.
1.5721959365726064,Ref.-Ref.
1.9985911812436639,Ref.-Ref.
1.7887298090906008,Ref.-Ref.
3.9455385734771102,Ref.-Ref.
2.218951993941303,Ref.-Ref.
1.4621268569695156,Ref.-Ref.
2.0171129305324396,Ref.-Ref.
1.4992198525863427,Ref.-Ref.
1.358252898735267,Ref.-Ref.
2.8331598142911845,Ref.-Ref.
2.2568797510222915,Ref.-Ref.
1.6767363314282782,Ref.-Ref.
1.568653759486599,Ref.-Ref.
2.4773239405830108,Ref.-Ref.
1.7145313523992156,Ref.-Ref.
1.8963966413720679,Ref.-Ref.
2.098583021971588,Ref.-Ref.
2.001612820975913,Ref.-Ref.
1.6981918032317271,Ref.-Ref.
1.7075007424360615,Ref.-Ref.
1.5323154791758746,Ref.-Ref.
1.8942994837555653,Ref.-Ref.
2.0266124717222653,Ref.-Ref.
1.8940485910785199,Ref.-Ref.
2.1218144000866914,Ref.-Ref.
2.2776151787059096,Ref.-Ref.
1.9625335201588534,Ref.-Ref.
2.3987519715431795,Ref.-Ref.
2.2066373244289017,Ref.-Ref.
1.6261362494668257,Ref.-Ref.
1.77182329511657,Ref.-Ref.
1.8965067742377844,Ref.-Ref.
2.461233962835612,Ref.-Ref.
2.4498167093994065,Ref.-Ref.
2.0924270822861493,Ref.-Ref.
2.5151008610040004,Ref.-Ref.
1.7996671228704355,Ref.-Ref.
2.5130970525383396,Ref.-Ref.
1.8607700407245493,Ref.-Ref.
1.7830285293777062,Ref.-Ref.
2.438808248743607,Ref.-Ref.
1.6363013359875067,Ref.-Ref.
1.9558037123591916,Ref.-Ref.
2.3970297061198877,Ref.-Ref.
2.0472937916181038,Ref.-Ref.
1.771910761014062,Ref.-Ref.
1.6462761663380279,Ref.-Ref.
2.2112199101026406,Ref.-Ref.
1.5796726057956298,Ref.-Ref.
1.4900481204921474,Ref.-Ref.
1.4623281325669728,Ref.-Ref.
1.665918789252746,Ref.-Ref.
2.411556580659992,Ref.-Ref.
2.298557467811428,Ref.-Ref.
2.0816950639576572,Ref.-Ref.
1.6671208287469854,Ref.-Ref.
1.8767078156319088,Ref.-Ref.
1.6943001274745177,Ref.-Ref.
1.7443836523577454,Ref.-Ref.
2.0935450741648176,Ref.-Ref.
1.5836571192567257,Ref.-Ref.
2.1886869529962456,Ref.-Ref.
1.757269398113338,Ref.-Ref.
2.2792094562723104,Ref.-Ref.
2.289456142858631,Ref.-Ref.
2.5014500749209843,Ref.-Ref.
1.6473208521560343,Ref.-Ref.
1.7979212990691684,Ref.-Ref.
1.901970275302233,Ref.-Ref.
3.063173768713731,Ref.-Ref.
1.5065146062998085,Ref.-Ref.
1.5758525920870439,Ref.-Ref.
1.6987048900051362,Ref.-Ref.
1.8729831242997501,Ref.-Ref.
1.4759507145651256,Ref.-Ref.
1.5953098744453351,Ref.-Ref.
1.8772679850189293,Ref.-Ref.
