Score,Group
0.7780597082944223,Healthy
0.4308073307938835,Healthy
0.4488515933851735,Healthy
0.9883873464116192,Healthy
0.4956411161237031,Healthy
0.43732631456596,Healthy
0.5105601645155329,Healthy
0.9614227017627992,Healthy
0.45463202711604467,Healthy
0.546551319378263,Healthy
0.6892625578439441,Healthy
0.5091368961652023,Healthy
0.6793515854580758,Healthy
0.5265236672745564,Healthy
0.39162820038953733,Healthy
0.6841762328443775,Healthy
0.6482167299472157,Healthy
0.4223662833735675,Healthy
0.4411175581183566,Healthy
0.5674986868728957,Healthy
0.8197013372410622,Healthy
0.9525096388120162,Healthy
0.3909710128983669,Healthy
0.6251898565126504,Healthy
0.517269293413487,Healthy
0.40137113903993543,Healthy
0.4929165232919073,Healthy
0.49767965975032374,Healthy
0.6311141949600212,Healthy
0.5901279645382503,Healthy
0.460490315305834,Healthy
0.6522736838592514,Healthy
0.4113191564530987,Healthy
0.5030593622126439,Healthy
0.40422278773813297,Healthy
0.6770692231025638,Healthy
0.7755826955733445,Healthy
0.3761088494911013,Healthy
1.541480780656448,Healthy
0.44154823632002244,Healthy
0.7152261178669241,Healthy
0.42013039174041084,Healthy
0.6577923970486684,Healthy
0.478814327900502,Healthy
0.5219494288414328,Healthy
0.5330042569540123,Healthy
0.37953224420835485,Healthy
0.5971916159777808,Healthy
0.8327618110072909,Healthy
0.6351318067549419,Healthy
0.4548127011053851,Healthy
0.5257063049815891,Healthy
0.41302608323994827,Healthy
0.5105193217072322,Healthy
0.45438993811639955,Healthy
0.4813211092564106,Healthy
0.4631276877487716,Healthy
0.8167512088466912,Healthy
0.5569462239171619,Healthy
0.6362445835648394,Healthy
0.4204983643103476,Healthy
0.61001621133479,Healthy
0.7421328015179415,Healthy
0.5824216616803604,Healthy
1.070187994522694,Healthy
0.518806118447912,Healthy
0.659379008637577,Healthy
0.4410735956813188,Healthy
0.4992435918637992,Healthy
0.7769485420793779,Healthy
0.44507358906186717,Healthy
0.5588280803616895,Healthy
1.209231318333467,Healthy
0.5762189908650474,Healthy
0.8431257377168117,Healthy
0.42808989954705123,Healthy
0.7442410464650544,Healthy
0.5366581290321466,Healthy
0.6698962185556564,Healthy
1.006088227661798,Healthy
0.4762801749963993,Healthy
0.5251783289012991,Healthy
0.5307919291639591,Healthy
0.5229170905533399,Healthy
0.3516372160982558,Healthy
0.4128652127545845,Healthy
0.4371765185319477,Healthy
0.4732290847632477,Healthy
0.6387531340968137,Healthy
0.4916569101614323,Healthy
0.5170683154606315,Healthy
0.6779857875295945,Healthy
0.42835608736841446,Healthy
0.4578448999334544,Healthy
0.482403127836319,Healthy
0.6603803442876748,Healthy
0.5809304937444633,Healthy
0.38569311819060254,Healthy
0.5683173279479362,Healthy
0.40797720931931997,Healthy
0.5612187272115879,Healthy
0.41384610421530904,Healthy
0.49614495656527224,Healthy
0.36324275683125784,Healthy
0.6204014119595122,Healthy
0.46129767973557934,Healthy
0.5730432831854285,Healthy
0.7255320505226149,Healthy
0.5613289517701334,Healthy
0.4231060693403861,Healthy
0.6943759314691408,Healthy
0.45045564661953374,Healthy
0.5733387006657573,Healthy
0.9125815183049509,Healthy
0.5581476596994199,Healthy
0.6106125572086776,Healthy
0.7618022311204589,Healthy
0.8523047801229557,Healthy
0.5775286140668514,Healthy
0.4156304647610972,Healthy
0.4646842537009377,Healthy
0.43159721510949267,Healthy
0.4674796629092755,Healthy
0.7989725019769423,Healthy
0.7986613259736056,Healthy
0.5126078801539021,Healthy
0.4404915941200993,Healthy
0.7487903973744929,Healthy
0.48725833199006574,Healthy
0.3866909098168683,Healthy
