PROBLEM_KEY,accuracy,precision,recall,f1,auc,aupr,time_taken
ref_0_que_4hr,0.7837837837837838,0.7412082957619477,0.9987849331713244,0.8509316770186336,0.9465561568558177,0.9639188822892535,65.72326194300058
ref_0_que_4hr,0.7732732732732732,0.7323818019625334,0.9975698663426489,0.8446502057613169,0.9512994531005688,0.9672615485475966,65.46684653700049
ref_0_que_4hr,0.7912912912912913,0.7479526842584168,0.9987849331713244,0.8553590010405827,0.9510822211135168,0.9667016130067971,66.96321425600036
ref_0_que_4hr,0.7725225225225225,0.731729055258467,0.9975698663426489,0.8442159383033419,0.9456514214372164,0.963332191188456,66.95095333900008
ref_0_que_4hr,0.7725225225225225,0.7313167259786477,0.9987849331713244,0.8443759630200308,0.9498241853203694,0.9657689064407735,66.91496063600061
ref_0_que_4hr,0.78003003003003,0.7387387387387387,0.9963547995139733,0.8484221417485773,0.9457660053424746,0.9633555691144428,66.55295856900011
ref_0_que_4hr,0.7747747747747747,0.7336907953529938,0.9975698663426489,0.8455200823892894,0.9503612973762673,0.9667606366080264,67.57483920399955
ref_0_que_4hr,0.7725225225225225,0.7321428571428571,0.9963547995139733,0.8440555841482243,0.9454174792973142,0.9634475595285319,65.52778739400037
ref_0_que_4hr,0.7755255255255256,0.7343470483005367,0.9975698663426489,0.8459556929417826,0.9454246407913928,0.9631485932818432,66.17138034500022
ref_0_que_4hr,0.774024024024024,0.732620320855615,0.9987849331713244,0.8452442159383033,0.9431902546388578,0.9623816118170327,68.20661086899963
ref_0_que_4hr,0.7785285285285285,0.7369838420107719,0.9975698663426489,0.8477026329375322,0.9461360158698708,0.9638098071825287,67.10412331600037
ref_0_que_4hr,0.7822822822822822,0.7403065825067628,0.9975698663426489,0.849896480331263,0.9497096014151112,0.9656298122668174,66.26097887499964
ref_0_que_4hr,0.7845345345345346,0.7423146473779385,0.9975698663426489,0.8512182477967859,0.9491175845712772,0.9653572736953302,64.58036015799917
ref_0_que_1,0.84206306787814,0.7968293700458907,0.9483614697120158,0.8660167762412151,0.9486312824120049,0.9573442956182832,73.21276635499999
ref_0_que_1,0.84206306787814,0.7968293700458907,0.9483614697120158,0.8660167762412151,0.9483574469454559,0.9574471137083584,73.30474314500043
ref_0_que_1,0.8468733297701764,0.7995841995841996,0.9548162859980139,0.8703326544467074,0.9514259558093346,0.9594643364566466,73.10879018700052
ref_0_que_1,0.8495456974879744,0.8093816631130064,0.94240317775571,0.8708419362239046,0.9490970613115598,0.9577406424423666,73.21704317799959
ref_0_que_1,0.857830037413148,0.8158567774936062,0.9503475670307845,0.8779816513761468,0.95019958668947,0.9581121927612403,71.40326885200011
ref_0_que_1,0.8498129342597541,0.8047858942065491,0.951837140019861,0.8721565059144677,0.9510070134061569,0.9592057160768466,72.12481014200057
ref_0_que_1,0.8508818813468734,0.8061396131202692,0.951837140019861,0.8729508196721312,0.9508265635918938,0.9592409224209519,72.60986908099949
ref_0_que_1,0.8508818813468734,0.8051131601005868,0.9538232373386296,0.8731818181818182,0.9517713390525581,0.9598587871263948,72.50281635300053
ref_0_que_1,0.8495456974879744,0.8036835496023441,0.9533267130089375,0.8721326368385192,0.9517038140424436,0.9597113120182615,72.25459784699888
ref_0_que_1,0.850080171031534,0.8051238975220496,0.951837140019861,0.8723549488054607,0.9515848550884549,0.959601910972018,72.44538422500045
ref_0_que_1,0.8466060929983966,0.8,0.9533267130089375,0.8699592206615315,0.950791508054728,0.9592501555903399,73.33140242000081
ref_0_que_1,0.8476750400855158,0.8036164844407064,0.948857994041708,0.8702185792349727,0.9496516284159034,0.9582002778276996,73.06032273599885
ref_0_que_1,0.8495456974879744,0.8047039059218816,0.9513406156901688,0.8718998862343572,0.9506616301629336,0.9591116163229477,72.88644423299957
ref_0_que_1,0.8524853019775521,0.8079191238416176,0.9523336643495531,0.8742023701002735,0.9512391845047627,0.9594725694320458,72.36411273700105
ref_0_que_1,0.8450026723677178,0.8015138772077376,0.9463753723932473,0.8679417122040073,0.9490740740740741,0.9577930959630815,72.76274833599928
ref_0_que_1,0.8482095136290754,0.8015012510425354,0.9543197616683218,0.8712601994560291,0.9520661503733128,0.9601064463396781,72.64373068599889
ref_0_que_1,0.8482095136290754,0.8015012510425354,0.9543197616683218,0.8712601994560291,0.9510521258597228,0.9592292960799278,72.79539641400152
ref_0_que_1,0.850080171031534,0.804867813680235,0.9523336643495531,0.8724130088696839,0.9518221983154952,0.9598253153836981,72.01243928999975
ref_0_que_1,0.8498129342597541,0.8032581453634086,0.9548162859980139,0.8725045372050817,0.9496254804332633,0.9580742214876278,72.78139718700004
ref_0_que_1,0.8492784607161945,0.803347280334728,0.9533267130089375,0.8719346049046321,0.9509041455184082,0.959239270874805,74.55551485199976
ref_0_que_1,0.8498129342597541,0.8040201005025126,0.9533267130089375,0.8723307587460245,0.9516969178711979,0.9599194738178766,74.52147348799917
ref_0_que_1,0.8431320149652592,0.7939843428100536,0.9568023833167825,0.8678225624859266,0.9509593148883742,0.9592325823147707,74.77217471400036
ref_0_que_1,0.8567610903260289,0.8152730375426621,0.948857994041708,0.8770078017439192,0.9501470033837214,0.9584524212217798,74.75117027899978
ref_0_que_1,0.8562266167824693,0.8137755102040817,0.9503475670307845,0.8767750801649107,0.9510837333112655,0.9588432975963771,74.10100669700114
ref_0_que_1,0.8492784607161945,0.8025876460767947,0.9548162859980139,0.8721088435374149,0.9513538333517231,0.9595369522387844,74.12182071499956
ref_0_que_3,0.7203867848509267,0.5936739659367397,0.9740518962075848,0.7377173091458806,0.9279063494632356,0.8950929539836143,64.73177146600028
ref_0_que_3,0.7268331990330379,0.5995085995085995,0.9740518962075848,0.7422053231939163,0.9269784754814695,0.8932931535285379,65.62585307699919
ref_0_que_3,0.7187751813053989,0.5926829268292683,0.9700598802395209,0.7358062074186222,0.9277229325133517,0.8958773680143394,65.5755791169995
ref_0_que_3,0.726027397260274,0.5992601726263872,0.9700598802395209,0.7408536585365854,0.9274451097804391,0.895019394020835,65.64575738900021
ref_0_que_3,0.7276390008058018,0.6007416563658838,0.9700598802395209,0.7419847328244275,0.9288126449803097,0.8971774454741654,66.2138007099984
ref_0_que_3,0.7308622078968574,0.6032138442521632,0.9740518962075848,0.7450381679389313,0.9269083454712197,0.8926331099543265,65.01209377799933
ref_0_que_3,0.7155519742143432,0.5889423076923077,0.9780439121756487,0.7351837959489872,0.9273156389922858,0.8967566502253438,65.9085952459991
ref_0_que_3,0.7187751813053989,0.5924574209245742,0.9720558882235529,0.7362055933484505,0.9271241301181421,0.8951902970846933,65.66874802599887
ref_0_que_3,0.7066881547139404,0.5814506539833532,0.9760479041916168,0.7287630402384501,0.9260964557371741,0.8945575622544151,64.8463004410005
ref_0_que_3,0.7026591458501209,0.5780141843971631,0.9760479041916168,0.7260579064587973,0.9272347197496897,0.8924025912102328,65.70475403899945
ref_0_que_3,0.741337630942788,0.6139240506329114,0.9680638722554891,0.7513555383423702,0.9305901710093327,0.8988995164018886,65.34132098600094
ref_0_que_3,0.7236099919419823,0.5965770171149144,0.9740518962075848,0.7399545109931767,0.9280978583373792,0.895576291643902,64.48664019900025
ref_0_que_3,0.7244157937147462,0.5980271270036991,0.9680638722554891,0.739329268292683,0.9253088417759077,0.892625930334287,65.51098628999898
ref_0_que_3,0.7622884770346495,0.6355263157894737,0.9640718562874252,0.7660586835844568,0.9305470140799483,0.8962770562264949,64.8842553430004
ref_0_que_3,0.7058823529411765,0.5813397129186603,0.9700598802395209,0.7270007479431563,0.9291632950315584,0.8979738487773073,65.4635953699999
ref_0_que_3,0.741337630942788,0.6133501259445844,0.9720558882235529,0.7521235521235521,0.9273291255327184,0.8916610317759092,65.40573992200007
ref_0_que_3,0.750201450443191,0.6229086229086229,0.9660678642714571,0.7574334898278561,0.9286103468738198,0.8957561981738196,65.96146892399884
ref_0_que_3,0.7421434327155519,0.6144121365360303,0.9700598802395209,0.7523219814241486,0.9295490100879322,0.8957862599754725,65.20106414099973
ref_0_que_3,0.7292506043513296,0.6022304832713755,0.9700598802395209,0.7431192660550459,0.9267006527485568,0.892919218091723,64.63938560500173
ref_0_que_3,0.7373086220789685,0.609511889862328,0.9720558882235529,0.7492307692307693,0.93070885256514,0.8981923219558653,65.17958297299992
ref_0_que_3,0.7469782433521354,0.6194125159642401,0.9680638722554891,0.7554517133956387,0.9263365161568755,0.8910655230424254,64.98205069399955
ref_0_que_3,0.7453666398066076,0.6169405815423514,0.9740518962075848,0.7554179566563467,0.9288072503641366,0.8944937956478137,65.20799901600003
ref_0_que_3,0.7219983883964545,0.5951219512195122,0.9740518962075848,0.7388342165026495,0.9296299293305281,0.8959477959044664,64.6842524470012
ref_0_que_3,0.7308622078968574,0.6034696406443618,0.9720558882235529,0.7446483180428135,0.9290823757889626,0.8951470468036018,65.24423828399995
ref_0_que_3,0.7244157937147462,0.5970695970695971,0.9760479041916168,0.740909090909091,0.9321087554620489,0.8999500755239368,65.16349802699915
ref_0_que_7,0.7629884070416488,0.6995153473344103,0.8279158699808795,0.7583187390542907,0.8487427143302101,0.8199787719151804,86.41425172100026
ref_0_que_7,0.7664233576642335,0.7102177554438861,0.8107074569789675,0.7571428571428571,0.850024366290169,0.8214878983459978,85.66086773999996
ref_0_que_7,0.7535422928295405,0.6921824104234527,0.8126195028680688,0.7475813544415127,0.846238276982872,0.8192181423339872,85.92976797800111
ref_0_que_7,0.7591240875912408,0.681376215407629,0.8709369024856597,0.7645824590851867,0.852306004837491,0.823565792622403,86.31253343200115
ref_0_que_7,0.7617003005581795,0.7010647010647011,0.8183556405353728,0.7551830613145126,0.8454625794885017,0.8183820832013178,84.14539372099898
ref_0_que_7,0.7548303993130099,0.6886417791898332,0.8288718929254302,0.7522776572668113,0.8447092363887816,0.8144592371877682,86.88592556100048
ref_0_que_7,0.763847144697295,0.6968253968253968,0.8393881453154876,0.7614917606244579,0.8497099144720861,0.820219910145968,87.36337980099961
ref_0_que_7,0.7604121940747102,0.7081911262798635,0.7934990439770554,0.7484220018034266,0.8347384312281952,0.7916571572389043,86.34622028999911
ref_0_que_7,0.7565478746243023,0.6794007490636704,0.8671128107074569,0.7618647627047459,0.8510534135905778,0.8226287249045513,86.07188448300076
ref_0_que_7,0.7505367110347789,0.6746806912096168,0.858508604206501,0.7555742532604123,0.8486749059997706,0.821191223541403,88.30629329200019
ref_0_que_7,0.7659939888364105,0.712468193384224,0.8030592734225621,0.755056179775281,0.8436943468716516,0.8141967872988003,85.38171463899926
ref_0_que_7,0.7501073422069557,0.6914191419141914,0.8011472275334608,0.7422497785651019,0.839579647962993,0.8125058392384659,87.56705768699976
ref_0_que_7,0.7513954486904251,0.6973795435333897,0.7887189292543021,0.7402422611036339,0.8439454612382248,0.8132191904764576,85.302720185
ref_0_que_7,0.7569772434521254,0.6935483870967742,0.8221797323135756,0.752405949256343,0.8493626762085158,0.8228042347973897,86.77249661399946
ref_0_que_7,0.755259768140833,0.6947626841243862,0.8116634799235182,0.7486772486772487,0.8477464534752888,0.8197703224656134,86.94340934899992
ref_0_que_7,0.7578359811077716,0.6956168831168831,0.8193116634799236,0.752414398595259,0.8460445388959017,0.8136991878875571,85.47870423799941
ref_0_que_7,0.7689995706311722,0.7032,0.8403441682600382,0.7656794425087108,0.8481801287315073,0.8189096800457988,85.11433713599945
ref_0_que_7,0.7647058823529411,0.6942277691107644,0.8508604206500956,0.7646048109965635,0.8503865074835061,0.8218602692508861,86.67580201500095
ref_0_que_7,0.759553456419064,0.6928571428571428,0.8346080305927343,0.7571552471812663,0.845799385701235,0.816546245956251,85.53428421499848
ref_0_que_7,0.7625590382138256,0.6970423661071143,0.8336520076481836,0.7592511972137571,0.8473761156705797,0.8196127658123437,84.33936586799973
ref_0_que_7,0.7625590382138256,0.704225352112676,0.8126195028680688,0.7545494895694629,0.8520571259103827,0.8220648295762323,84.8457512699988
ref_0_que_7,0.7492486045513096,0.6729041916167665,0.8594646271510517,0.7548278757346767,0.849538530779766,0.8231356972162167,84.82217569300155
ref_0_que_7,0.7668527264920567,0.6997617156473391,0.8422562141491395,0.7644251626898048,0.8496152808680659,0.8226931717248671,83.5204457359996
ref_0_que_7,0.7608415629025332,0.6923682140047207,0.8413001912045889,0.7596029348295209,0.8511823239330619,0.8252355347391558,85.51443446800113
ref_0_que_7,0.7694289394589953,0.6983632112236945,0.8565965583173997,0.7694289394589953,0.8538350454315814,0.8244389852519983,87.0674708610004
ref_0_que_1-7,0.8162962962962963,0.8214285714285714,0.7840909090909091,0.8023255813953488,0.9002857946415044,0.9015450091296645,123.21874988299896
ref_0_que_1-7,0.8174291938997821,0.8101125668942609,0.8046187683284457,0.8073563218390805,0.9016330983167185,0.902835643368602,123.8759593449995
ref_0_que_1-7,0.8164705882352942,0.8203902065799541,0.7861070381231672,0.8028828154249344,0.9007671333056271,0.9023775443418556,123.80313528999977
ref_0_que_1-7,0.8169934640522876,0.8176826959485044,0.7916055718475073,0.8044328552803129,0.9015316051954734,0.9030500508655274,122.28987246899851
ref_0_que_1-7,0.8176906318082788,0.8125232255667039,0.8015029325513197,0.8069754567263333,0.9021344737266496,0.9034462293166838,123.07274422499904
ref_0_que_1-7,0.8200435729847495,0.8148560817084494,0.8042521994134897,0.8095194170279495,0.9035609499536901,0.9046958535844905,123.09324897999977
ref_0_que_1-7,0.8131590413943355,0.819321249517933,0.778775659824047,0.7985341101296749,0.8986703396234506,0.9000920214333458,121.79120727900045
ref_0_que_1-7,0.8180392156862745,0.8205177007993909,0.7901392961876833,0.8050420168067227,0.901107940690258,0.9023344955956896,123.22269034399869
ref_0_que_1-7,0.8180392156862745,0.8102431834929993,0.8060850439882697,0.8081587651598677,0.9006906708911516,0.9017934583021437,121.93669689499984
ref_0_que_1-7,0.8149019607843138,0.8257723895189676,0.7740102639296188,0.799053926206244,0.8982871749235923,0.9002627489794178,122.87564215800012
ref_0_que_1-7,0.8188235294117647,0.8120495287377564,0.8053519061583577,0.8086868500966228,0.9026837789814172,0.9038148904254604,123.19288342999971
ref_0_que_1-7,0.8187363834422658,0.8137546468401488,0.8024193548387096,0.808047249907715,0.903404005595185,0.9044631811963898,123.8713210650003
ref_0_que_1-7,0.814640522875817,0.8167459562321598,0.7866568914956011,0.8014191018579031,0.8999096336673846,0.9013641850637661,122.29364696800076
ref_0_que_1-7,0.8174291938997821,0.8176148176148176,0.7928885630498533,0.8050618777333209,0.9014354409959857,0.9028787366356857,122.57205315300052
ref_0_que_1-7,0.8168191721132898,0.815344114328695,0.7947214076246334,0.8049006868386858,0.9013839788372986,0.9029874146142689,123.26924948399937
ref_0_que_1-7,0.8178649237472767,0.8120133481646273,0.8027859237536656,0.8073732718894009,0.9005178920222814,0.9022350049349924,124.37846576000084
ref_0_que_1-7,0.8189978213507625,0.8276129532674036,0.782258064516129,0.8042966173560727,0.902161879609974,0.9033703243171071,123.92620841400094
ref_0_que_1-7,0.8169934640522876,0.8114328136599851,0.8013196480938416,0.8063445223164883,0.8993583490988215,0.9013579008967466,124.83835657000054
ref_0_que_1-7,0.8178649237472767,0.8157598499061913,0.7969208211143695,0.8062302985351382,0.9012598606368201,0.9013775099900763,124.33089231899976
ref_0_que_1-7,0.8176906318082788,0.8149812734082397,0.7976539589442815,0.8062245276028158,0.9017275572612435,0.9033446876270217,124.10684976599987
ref_0_que_1-7,0.8131590413943355,0.8169984686064319,0.782258064516129,0.799250936329588,0.8992786893312914,0.9005697409227317,123.75160891999985
ref_0_que_1-7,0.8176906318082788,0.8111357750647429,0.8037023460410557,0.8074019517584239,0.8998029029773265,0.901735875587913,124.24320783099938
ref_0_que_1-7,0.8133333333333334,0.8198841698841699,0.7784090909090909,0.7986084994358782,0.8996677310705736,0.9006926559683119,122.66885331400044
ref_0_que_1-7,0.8155119825708061,0.8144660011301563,0.7925219941348973,0.8033441709242917,0.9024754029152063,0.9032832082360629,123.92926938299934
ref_0_que_1-7,0.8152505446623094,0.8199079401611047,0.7835410557184751,0.8013120899718837,0.8991253077376189,0.9006259144635036,123.19563932000165
