PROBLEM_KEY,seed,accuracy,precision,recall,f1,auc,aupr
ref_0_que_1,0,0.7161945483698557,0.7545454545454545,0.7005958291956306,0.7265705458290422,0.7874327048622605,0.8059446271897053
ref_0_que_1,100,0.5718866916087654,0.6101604278074866,0.5665342601787487,0.5875386199794027,0.6138988883371952,0.6444357510747689
ref_0_que_1,200,0.4879743452699091,0.5262032085561498,0.4885799404170804,0.5066941297631308,0.48123235729522973,0.5168786419375018
ref_0_que_1,300,0.4388027792624265,0.4770053475935829,0.4428997020854022,0.4593202883625129,0.4051647150502041,0.4815349602865299
ref_0_que_1,400,0.567076429716729,0.6053475935828877,0.5620655412115194,0.5829042224510813,0.5965963946816728,0.6553975519755714
ref_0_que_1,500,0.5291288081239979,0.567379679144385,0.5268123138033763,0.5463439752832132,0.5451579970300489,0.5884581779043581
ref_0_que_1,600,0.48690539818278994,0.5251336898395722,0.48758689175769615,0.505664263645726,0.490605690720512,0.5334552449136296
ref_0_que_1,700,0.3388562266167825,0.3770053475935829,0.3500496524329692,0.3630278063851699,0.27762175190334326,0.4075059184294718
ref_0_que_1,800,0.6173169428113309,0.6556149732620321,0.608738828202582,0.631307929969104,0.6662695621391004,0.7086380544745933
ref_0_que_1,900,0.6119722073757349,0.6502673796791444,0.6037735849056604,0.6261585993820803,0.6640600576060172,0.6900220777744769
ref_0_que_1,1000,0.6664885088188135,0.704812834224599,0.6544190665342602,0.678681771369722,0.7224594217790283,0.7553912723077301
ref_0_que_1,1100,0.4922501336183859,0.5304812834224599,0.4925521350546177,0.5108135942327497,0.484615216631726,0.5242010821002699
ref_0_que_1,1200,0.5200427578834848,0.558288770053476,0.5183714001986097,0.537590113285273,0.5218472141766891,0.5484879756519663
ref_0_que_1,1300,0.4056654195617317,0.44385026737967914,0.41211519364448856,0.427394438722966,0.36585366554488946,0.46548285381835575
ref_0_que_1,1400,0.6333511491181186,0.6716577540106952,0.6236345580933466,0.646755921730175,0.6956407864853433,0.7224910082151792
ref_0_que_1,1500,0.4922501336183859,0.5304812834224599,0.4925521350546177,0.5108135942327497,0.4962799466236346,0.5237464688147848
ref_0_que_1,1600,0.5237840726884019,0.5620320855614973,0.5218470705064548,0.5411946446961895,0.5386018932288793,0.5863152999069536
ref_0_que_1,1700,0.5601282736504543,0.5983957219251337,0.5556107249255213,0.5762100926879505,0.5937600569164001,0.6275942328959656
ref_0_que_1,1800,0.589524318546232,0.627807486631016,0.5829195630585898,0.6045314109165808,0.6348323598238259,0.6439242531003996
ref_0_que_1,1900,0.5927311598075895,0.6310160427807486,0.5858987090367428,0.607621009268795,0.6286684757622567,0.6700612009303746
ref_0_que_1,2000,0.4730090860502405,0.5112299465240642,0.4746772591857001,0.4922760041194645,0.46525076777373203,0.5161692042080994
ref_0_que_1,2100,0.5996793158738642,0.6379679144385026,0.5923535253227408,0.6143151390319258,0.6357554410791129,0.6220295938741414
ref_0_que_1,2200,0.5638695884553715,0.6021390374331551,0.5590863952333665,0.5798146240988672,0.593030930477399,0.6159839000083852
ref_0_que_1,2300,0.6712987707108499,0.7096256684491978,0.6588877855014895,0.6833161688980433,0.7330943235315753,0.7497016146325612
ref_0_que_1,2400,0.5745590593265634,0.6128342245989304,0.5690168818272096,0.5901132852729145,0.6108424477729963,0.649854798078488
ref_0_que_3,0,0.5785656728444802,0.482258064516129,0.5968063872255489,0.5334522747546833,0.6273453093812376,0.5127420567529936
ref_0_que_3,100,0.5286059629331185,0.432258064516129,0.5349301397205589,0.47814451382694023,0.5252468036899175,0.4219598412370128
ref_0_que_3,200,0.5269943593875906,0.4306451612903226,0.5329341317365269,0.47636039250669043,0.5396585207962453,0.4035096112685401
ref_0_que_3,300,0.45447219983883963,0.3580645161290323,0.4431137724550898,0.3960749330954505,0.44490478502454556,0.35668041917344484
ref_0_que_3,400,0.40612409347300565,0.3096774193548387,0.38323353293413176,0.34255129348795715,0.3677348006689324,0.31858537072559084
ref_0_que_3,500,0.38033843674456086,0.2838709677419355,0.35129740518962077,0.31400535236396077,0.3265253277229325,0.3103961587742307
ref_0_que_3,600,0.7510072522159549,0.6548387096774193,0.810379241516966,0.7243532560214094,0.8416383449317582,0.7902891365780016
ref_0_que_3,700,0.6430298146655923,0.5467741935483871,0.6766467065868264,0.6048171275646744,0.6980309650968334,0.6014331174358266
ref_0_que_3,800,0.5737308622078968,0.4774193548387097,0.590818363273453,0.528099910793934,0.6006068943194692,0.45073449929404197
ref_0_que_3,900,0.5141015310233682,0.41774193548387095,0.5169660678642715,0.4620874219446922,0.5264498030965097,0.4208647306576859
ref_0_que_3,1000,0.660757453666398,0.5645161290322581,0.6986027944111777,0.6244424620874219,0.7157981334628041,0.5800065577973971
ref_0_que_3,1100,0.49798549556809024,0.40161290322580645,0.49700598802395207,0.44424620874219445,0.49556562550574523,0.3950309383159726
ref_0_que_3,1200,0.47703464947622887,0.38064516129032255,0.47105788423153694,0.42105263157894735,0.46154178130226037,0.36901861563870997
ref_0_que_3,1300,0.5334407735697019,0.43709677419354837,0.5409181636726547,0.48349687778768957,0.5377892862922804,0.4402763953118697
ref_0_que_3,1400,0.5447219983883964,0.4483870967741935,0.5548902195608783,0.495985727029438,0.5736014457571343,0.4407082291738018
ref_0_que_3,1500,0.5060435132957293,0.4096774193548387,0.5069860279441117,0.45316681534344333,0.5103981226735719,0.4185058896116715
ref_0_que_3,1600,0.6446414182111201,0.5483870967741935,0.6786427145708582,0.6066012488849242,0.7034566003128878,0.5820604375203753
ref_0_que_3,1700,0.7558420628525383,0.6596774193548387,0.8163672654690619,0.7297056199821588,0.841622161083239,0.7505336043729174
ref_0_que_3,1800,0.36744560838033846,0.2709677419354839,0.33532934131736525,0.29973238180196254,0.3017829206451961,0.29535679110313545
ref_0_que_3,1900,0.6430298146655923,0.5467741935483871,0.6766467065868264,0.6048171275646744,0.7206074337810866,0.6154415294114
ref_0_que_3,2000,0.6639806607574537,0.567741935483871,0.7025948103792415,0.6280107047279215,0.72512812213411,0.6372558504627961
ref_0_que_3,2100,0.49959709911361805,0.4032258064516129,0.499001996007984,0.44603033006244425,0.4982386578194961,0.40403930165589336
ref_0_que_3,2200,0.6881547139403706,0.5919354838709677,0.7325349301397206,0.6547725245316681,0.7539272805739871,0.6327515505949437
ref_0_que_3,2300,0.42224012892828366,0.3258064516129032,0.4031936127744511,0.360392506690455,0.3786481091870313,0.32869007287898366
ref_0_que_3,2400,0.5334407735697019,0.43709677419354837,0.5409181636726547,0.48349687778768957,0.5551060042078007,0.4493382398532061
ref_0_que_7,0,0.5817947617003005,0.5309278350515464,0.5908221797323135,0.5592760180995475,0.6130111518623447,0.5545373586685263
ref_0_que_7,100,0.5105195362816659,0.45962199312714774,0.511472275334608,0.4841628959276018,0.5236174179481945,0.47991576303971867
ref_0_que_7,200,0.5268355517389438,0.47594501718213056,0.5296367112810707,0.5013574660633484,0.53102640948184,0.47859981314396915
ref_0_que_7,300,0.5130957492486046,0.46219931271477666,0.51434034416826,0.48687782805429863,0.512473752214948,0.467603298525265
ref_0_que_7,400,0.6178617432374409,0.5670103092783505,0.6309751434034416,0.5972850678733032,0.6637906496038056,0.608085520987944
ref_0_que_7,500,0.6032632030914555,0.552405498281787,0.6147227533460803,0.5819004524886878,0.6278548424834838,0.5586084723289033
ref_0_que_7,600,0.4735938170888793,0.422680412371134,0.47036328871892924,0.4452488687782805,0.468102514273281,0.4357523740321836
ref_0_que_7,700,0.44267926148561615,0.3917525773195876,0.4359464627151052,0.41266968325791853,0.42274172179508773,0.4073513741491662
ref_0_que_7,800,0.6504937741519966,0.5996563573883161,0.6673040152963671,0.6316742081447964,0.6964988547098474,0.658387332184331
ref_0_que_7,900,0.557750107342207,0.506872852233677,0.5640535372848948,0.5339366515837104,0.5753030138194868,0.524669121630617
ref_0_que_7,1000,0.49849720910261913,0.4475945017182131,0.4980879541108987,0.47149321266968325,0.505474963823138,0.44235859508354014
ref_0_que_7,1100,0.42292829540575355,0.37199312714776633,0.41395793499043976,0.3918552036199095,0.4041346688345462,0.39859409092295606
ref_0_que_7,1200,0.40060111635895235,0.34965635738831613,0.38910133843212236,0.36832579185520364,0.38157349603358526,0.37473655471126865
