PROBLEM_KEY,seed,accuracy,precision,recall,f1,auc,aupr
ref_0_que_7,300,0.5508802060970374,0.0,0.0,0.0,0.713348852250864,0.6249694856779391
ref_0_que_7,400,0.5508802060970374,0.0,0.0,0.0,0.7275982885475456,0.6708120910068185
ref_0_que_7,500,0.5508802060970374,0.0,0.0,0.0,0.6132861109165451,0.5913348851467026
ref_0_que_7,600,0.5508802060970374,0.0,0.0,0.0,0.5244609237730045,0.46345368674219845
ref_0_que_7,700,0.5508802060970374,0.0,0.0,0.0,0.6235154819085885,0.581310062223799
ref_0_que_7,800,0.5508802060970374,0.0,0.0,0.0,0.6579472108421794,0.630183105052909
ref_0_que_7,900,0.5508802060970374,0.0,0.0,0.0,0.6807609883026905,0.6384224861586956
ref_0_que_7,1000,0.5508802060970374,0.0,0.0,0.0,0.6472107676648152,0.5938623174100484
ref_0_que_7,1100,0.5508802060970374,0.0,0.0,0.0,0.6854390179565402,0.5773423270098592
ref_0_que_7,1200,0.5508802060970374,0.0,0.0,0.0,0.680667844991647,0.5878920946853695
ref_0_que_7,1300,0.5508802060970374,0.0,0.0,0.0,0.3606542535196995,0.35537614538092344
ref_0_que_7,1400,0.5508802060970374,0.0,0.0,0.0,0.5575811948871029,0.5461383225942451
ref_0_que_7,1500,0.5508802060970374,0.0,0.0,0.0,0.6311018183064608,0.5759979522297569
ref_0_que_7,1600,0.5508802060970374,0.0,0.0,0.0,0.6350063859054051,0.5806764332765335
ref_0_que_7,1700,0.5508802060970374,0.0,0.0,0.0,0.7188621911181519,0.6137529277804639
ref_0_que_7,1800,0.5508802060970374,0.0,0.0,0.0,0.41683382786221945,0.37275414039980914
ref_0_que_7,1900,0.5508802060970374,0.0,0.0,0.0,0.7671279371811703,0.6660177587903549
ref_0_que_7,2000,0.5508802060970374,0.0,0.0,0.0,0.621618338949254,0.5644122469882218
ref_0_que_7,2100,0.5508802060970374,0.0,0.0,0.0,0.697354282878471,0.6199549454654
ref_0_que_7,2200,0.5508802060970374,0.0,0.0,0.0,0.606663621501351,0.5626277205279018
ref_0_que_7,2300,0.5508802060970374,0.0,0.0,0.0,0.7296235967028758,0.6418919706273293
ref_0_que_7,2400,0.5508802060970374,0.0,0.0,0.0,0.34186575738924513,0.3587248031421868
ref_0_que_7,2500,0.5508802060970374,0.0,0.0,0.0,0.762364588254405,0.657148513956834
ref_0_que_7,2600,0.5508802060970374,0.0,0.0,0.0,0.667579719497056,0.5943742786306262
ref_0_que_1-7,0,0.5279302832244008,0.9333333333333333,0.0076979472140762464,0.015269950918014906,0.7179993071792695,0.735516744820758
ref_0_que_1-7,100,0.5245315904139434,0.0,0.0,0.0,0.8445645180778952,0.7780523233911869
ref_0_que_1-7,200,0.530718954248366,0.8317757009345794,0.01631231671554252,0.031997123854035595,0.8120617799256412,0.7923174274765334
ref_0_que_1-7,300,0.5245315904139434,0.0,0.0,0.0,0.8635079518474975,0.7854257919386002
ref_0_que_1-7,400,0.5306318082788671,0.8804347826086957,0.014846041055718476,0.029199711607786588,0.8118035860537429,0.793151457545251
ref_0_que_1-7,500,0.5287145969498911,0.8529411764705882,0.01063049853372434,0.020999275887038378,0.8181485809355419,0.8001579374716269
ref_0_que_1-7,600,0.5245315904139434,0.0,0.0,0.0,0.8573503370801845,0.7863132511921647
ref_0_que_1-7,700,0.5261873638344227,0.8518518518518519,0.004215542521994135,0.008389567754878716,0.8752788853138083,0.8295890353860926
ref_0_que_1-7,800,0.5245315904139434,0.0,0.0,0.0,0.6799818049295512,0.5843367736873953
ref_0_que_1-7,900,0.5327233115468409,0.9051724137931034,0.019244868035190616,0.03768844221105527,0.7894494444279332,0.7854180922070275
ref_0_que_1-7,1000,0.5321132897603486,0.8782608695652174,0.018511730205278593,0.03625919942559684,0.77611853763181,0.7791949809038812
ref_0_que_1-7,1100,0.5295860566448801,0.8295454545454546,0.013379765395894428,0.026334776334776336,0.7326875207980204,0.7379743051587752
ref_0_que_1-7,1200,0.5245315904139434,0.0,0.0,0.0,0.8538617356133729,0.7797849056202455
ref_0_que_1-7,1300,0.5304575163398693,0.8617021276595744,0.014846041055718476,0.02918918918918919,0.8753197048544712,0.8391130640337211
ref_0_que_1-7,1400,0.5245315904139434,0.0,0.0,0.0,0.38481451880871864,0.40626499829058627
ref_0_que_1-7,1500,0.5245315904139434,0.0,0.0,0.0,0.8544933498710584,0.785551243611639
ref_0_que_1-7,1600,0.5313289760348584,0.8362068965517241,0.01777859237536657,0.034816941852117735,0.839862003460206,0.8042295515505566
ref_0_que_1-7,1700,0.5287145969498911,0.875,0.010263929618768328,0.020289855072463767,0.7714495190937398,0.7748282070753506
ref_0_que_1-7,1800,0.5245315904139434,0.0,0.0,0.0,0.8587014014516104,0.7806937188225151
ref_0_que_1-7,1900,0.5245315904139434,0.0,0.0,0.0,0.8314086282977804,0.793374931067283
ref_0_que_1-7,2000,0.5274945533769063,0.8541666666666666,0.007514662756598241,0.014898255813953489,0.8404723020308612,0.7964864705281129
ref_0_que_1-7,2100,0.5245315904139434,0.0,0.0,0.0,0.7887862829534432,0.6908051499707163
ref_0_que_1-7,2200,0.5247930283224401,1.0,0.0005498533724340176,0.001099102399706906,0.8629814391523616,0.7987106966860322
ref_0_que_1-7,2300,0.5256644880174292,0.782608695652174,0.0032991202346041057,0.006570542069720752,0.8472755232818461,0.8014778515573225
ref_0_que_1-7,2400,0.5291503267973856,0.8732394366197183,0.011363636363636364,0.02243531753211507,0.7872209807018733,0.7845052334195118
ref_0_que_1hr,0,0.6213352172377252,0.0,0.0,0.0,0.7844724996393814,0.625244046033453
ref_0_que_1hr,100,0.6213352172377252,0.0,0.0,0.0,0.7242152299899027,0.632568233654737
ref_0_que_1hr,200,0.6213352172377252,0.0,0.0,0.0,0.7907652965983046,0.6196119631827992
ref_0_que_1hr,300,0.6213352172377252,0.0,0.0,0.0,0.7910230329308546,0.6130348170667614
ref_0_que_1hr,400,0.6213352172377252,0.0,0.0,0.0,0.8052155015145988,0.6193040380030872
ref_0_que_1hr,500,0.6213352172377252,0.0,0.0,0.0,0.7776960493156728,0.6205271998373529
ref_0_que_1hr,600,0.6213352172377252,0.0,0.0,0.0,0.8276449263065006,0.6741988709529305
ref_0_que_1hr,700,0.6213352172377252,0.0,0.0,0.0,0.7893482770909521,0.5899466166892646
ref_0_que_1hr,800,0.6213352172377252,0.0,0.0,0.0,0.8112537440710037,0.6380002047410999
ref_0_que_1hr,900,0.6213352172377252,0.0,0.0,0.0,0.7774714580876176,0.6169978345266814
ref_0_que_1hr,1000,0.6213352172377252,0.0,0.0,0.0,0.8137383011039176,0.6557808309037757
ref_0_que_1hr,1100,0.6213352172377252,0.0,0.0,0.0,0.7896086650318617,0.6586289343060096
ref_0_que_1hr,1200,0.6213352172377252,0.0,0.0,0.0,0.8589826945432022,0.7327774069962953
ref_0_que_1hr,1300,0.6213352172377252,0.0,0.0,0.0,0.8257187979941114,0.6525308116916688
ref_0_que_1hr,1400,0.6213352172377252,0.0,0.0,0.0,0.820441567036902,0.6473191917057248
ref_0_que_1hr,1500,0.6213352172377252,0.0,0.0,0.0,0.8084902378386635,0.6373327025554895
ref_0_que_1hr,1600,0.6213352172377252,0.0,0.0,0.0,0.7886498434490425,0.600879702534089
ref_0_que_1hr,1700,0.6213352172377252,0.0,0.0,0.0,0.83889251864611,0.7111437334676178
ref_0_que_1hr,1800,0.6213352172377252,0.0,0.0,0.0,0.8335988477170715,0.6684348402152469
ref_0_que_1hr,1900,0.6213352172377252,0.0,0.0,0.0,0.8136465554546766,0.6487557220290994
ref_0_que_1hr,2000,0.6213352172377252,0.0,0.0,0.0,0.3054207360016291,0.27354958740975993
ref_0_que_1hr,2100,0.6213352172377252,0.0,0.0,0.0,0.7852107074066846,0.5902647582667238
ref_0_que_1hr,2200,0.6213352172377252,0.0,0.0,0.0,0.8238228980170212,0.6905987550865476
ref_0_que_1hr,2300,0.6213352172377252,0.0,0.0,0.0,0.8092835990598457,0.6328096328177802
ref_0_que_1hr,2400,0.6213352172377252,0.0,0.0,0.0,0.7281475651871399,0.5240491197318131
ref_0_que_4hr,0,0.38213213213213215,0.0,0.0,0.0,0.9520943789432977,0.9673986079891759
ref_0_que_4hr,100,0.38213213213213215,0.0,0.0,0.0,0.9500485788015001,0.9660575224026151
ref_0_que_4hr,200,0.38213213213213215,0.0,0.0,0.0,0.9138149995106313,0.9522009850247266
ref_0_que_4hr,300,0.38213213213213215,0.0,0.0,0.0,0.9188745950771889,0.954753780705993
ref_0_que_4hr,400,0.38213213213213215,0.0,0.0,0.0,0.9481483957059682,0.9619470548297866
ref_0_que_4hr,500,0.38213213213213215,0.0,0.0,0.0,0.9277214274289995,0.9576784858127212
ref_0_que_4hr,600,0.38213213213213215,0.0,0.0,0.0,0.8706252223047122,0.9340929366805408
ref_0_que_4hr,700,0.38213213213213215,0.0,0.0,0.0,0.9393063376835431,0.962929701533072
ref_0_que_4hr,800,0.38213213213213215,0.0,0.0,0.0,0.9528487229862475,0.9682131005620631
ref_0_que_4hr,900,0.38213213213213215,0.0,0.0,0.0,0.9520084410143541,0.9668793629185595
ref_0_que_4hr,1000,0.38213213213213215,0.0,0.0,0.0,0.9231500070421358,0.9561547251728214
ref_0_que_4hr,1100,0.38213213213213215,0.0,0.0,0.0,0.9248520554681587,0.9568394654295593
ref_0_que_4hr,1200,0.38213213213213215,0.0,0.0,0.0,0.9346609151911999,0.9616067080211466
ref_0_que_4hr,1300,0.38213213213213215,0.0,0.0,0.0,0.9484778244335855,0.9662822553578585
ref_0_que_4hr,1400,0.38213213213213215,0.0,0.0,0.0,0.9122024697605913,0.950872701550338
ref_0_que_4hr,3400,0.38213213213213215,0.0,0.0,0.0,0.9479860685068524,0.9668949388116601
ref_0_que_4hr,3700,0.38213213213213215,0.0,0.0,0.0,0.8976873148455384,0.9440902098943205
ref_0_que_4hr,3800,0.38213213213213215,0.0,0.0,0.0,0.9307769982358853,0.9597934319960548
ref_0_que_4hr,3900,0.38213213213213215,0.0,0.0,0.0,0.9331713244228433,0.9620420352535621
ref_0_que_4hr,4000,0.38213213213213215,0.0,0.0,0.0,0.8925775888204304,0.9419290627323635
ref_0_que_4hr,4100,0.38213213213213215,0.0,0.0,0.0,0.9519869565321182,0.966987208713628
ref_0_que_4hr,4200,0.38213213213213215,0.0,0.0,0.0,0.9521134762608406,0.9682117767025005
ref_0_que_4hr,4300,0.38213213213213215,0.0,0.0,0.0,0.9417281162644691,0.9636917283382
ref_0_que_4hr,4400,0.38213213213213215,0.0,0.0,0.0,0.9498862516023842,0.9660368101491208
ref_0_que_4hr,4500,0.38213213213213215,0.0,0.0,0.0,0.9536722948052909,0.9679184834665784
